POSTALCODE,ONS_ID,weight
K1R6Z7,3115,1
K1R6Z8,3115,1
K1R6Z9,3115,1
K1R7A1,3115,1
K1R7A2,3115,1
K1R7A4,3115,1
K1R7A6,3115,1
K1R7A7,3115,1
K1R7A8,3115,1
K1R7A9,3115,1
K1R7B1,3115,1
K1R7B2,3115,1
K1R7B3,3115,1
K1R7B4,3115,1
K1R7B5,3115,1
K1R7B6,3115,1
K1R7B7,3115,1
K1R7B8,3115,1
K1R7B9,3115,1
K1R7C1,3115,1
K1R7C2,3115,1
K1R7C3,3115,1
K1R7C4,3115,1
K1R7C5,3115,1
K1R7C6,3115,1
K1R7C7,3115,1
K1R7C8,3115,1
K1R7C9,3115,1
K1R7E1,3115,1
K1R7E5,3115,1
K1R7E6,3115,1
K1R7E8,3115,1
K1R7E9,3115,1
K1R7G2,3115,1
K1R7G4,3115,1
K1R7G5,3115,1
K1R7G6,3115,1
K1R7G7,3115,1
K1R7G8,3115,1
K1R7G9,3115,1
K1R7H1,3115,1
K1R7H2,3115,1
K1R7H3,3115,1
K1R7H4,3115,1
K1R7H5,3115,1
K1R7H6,3115,1
K1R7H7,3115,1
K1R7H8,3115,1
K1R7J1,3115,1
K1R7J2,3115,1
K1R7J3,3115,1
K1R7J4,3115,1
K1R7J5,3115,1
K1R7J6,3115,1
K1R7J7,3115,1
K1R7J9,3115,1
K1R7K1,3115,1
K1R7K2,3115,1
K1R7K3,3115,1
K1R7K4,3115,1
K1R7K6,3115,1
K1R7K7,3115,1
K1R7K8,3115,1
K1R7K9,3115,1
K1R7L1,3115,1
K1R7L3,3115,1
K1R7L5,3115,1
K1R7L6,3115,1
K1R7L7,3115,1
K1R7L8,3115,1
K1R7L9,3115,1
K1R7M1,3115,1
K1R7M2,3115,1
K1R7M3,3115,1
K1R7M4,3115,1
K1R7M5,3115,1
K1R7M6,3115,1
K1R7M7,3115,1
K1R7M8,3115,1
K1R7M9,3115,1
K1R7N1,3115,1
K1R7N2,3115,1
K1R7N5,3115,1
K1R7N6,3115,1
K1R7N7,3115,1
K1R7N8,3115,1
K1R7N9,3115,1
K1R7P1,3115,1
K1R7P3,3115,1
K1R7P4,3115,1
K1R7P6,3115,1
K1R7P7,3115,1
K1R7P8,3115,1
K1R7P9,3115,1
K1R7R1,3115,1
K1R7R2,3115,1
K1R7R3,3115,1
K1R7R5,3115,1
K1R7S4,3115,1
K1R7S6,3115,1
K1R7S7,3024,1
K1R7T1,3024,1
K1R7T2,3024,1
K1R7T4,3115,1
K1R7T5,3115,1
K1R7T7,3024,1
K1R7T8,3024,1
K1R7V1,3115,1
K1R7V3,3115,1
K1R7V4,3115,1
K1R7V5,3115,1
K1R7V6,3115,1
K1R7V7,3024,1
K1R7V8,3115,1
K1R7V9,3115,1
K1R7W1,3115,1
K1R7W2,3115,1
K1R7W4,3115,1
K1R7W6,3024,1
K1R7W7,3115,1
K1R7W8,3024,1
K1R7W9,3024,1
K1R7X1,3024,1
K1R7X2,3024,1
K1R7X3,3024,1
K1R7X4,3024,1
K1R7Y9,3115,1
K1S0A2,3082,1
K1S0A3,3082,1
K1S0A4,3082,1
K1S0A5,3082,1
K1S0A6,3082,1
K1S0A7,3082,1
K1S0A8,3082,1
K1S0A9,3082,1
K1S0B1,3082,1
K1S0B2,3082,1
K1S0B3,3082,1
K1S0B4,3082,1
K1S0B5,3082,1
K1S0B6,3082,1
K1S0B7,3082,1
K1S0B8,3082,1
K1S0B9,3082,1
K1S0C1,3082,1
K1S0C2,3082,1
K1S0C3,3082,1
K1S0C4,3082,1
K1S0C6,3082,1
K1S0C7,3082,1
K1S0C8,3082,1
K1S0C9,3082,1
K1S0E1,3082,1
K1S0E2,3082,1
K1S0E3,3082,1
K1S0E4,3082,1
K1S0E5,3082,1
K1S0E6,3082,1
K1S0E7,3082,1
K1S0E8,3082,1
K1S0E9,3082,1
K1S0G1,3082,1
K1S0G2,3082,1
K1S0G3,3082,1
K1S0G4,3082,1
K1S0G5,3082,1
K1S0G6,3082,1
K1S0G7,3082,1
K1S0G8,3082,1
K1S0G9,3082,1
K1S0H1,3082,1
K1S0H2,3082,1
K1S0H3,3082,1
K1S0H4,3082,1
K1S0H5,3082,1
K1S0H6,3082,1
K1S0H7,3082,1
K1S0H8,3082,1
K1S0H9,3082,1
K1S0J1,3082,1
K1S0J2,3082,1
K1S0J3,3082,1
K1S0J4,3082,1
K1S0J5,3082,1
K1S0J6,3082,1
K1S0J7,3082,1
K1S0J8,3082,1
K1S0J9,3082,1
K1S0K1,3082,1
K1S0K2,3082,1
K1S0K3,3082,1
K1S0K4,3082,1
K1S0K5,3082,1
K1S0K6,3082,1
K1S0K7,3082,1
K1S0K8,3082,1
K1S0K9,3082,1
K1S0L1,3082,1
K1S0L2,3082,1
K1S0L3,3082,1
K1S0L4,3082,1
K1S0L5,3082,1
K1S0L6,3082,1
K1S0L7,3082,1
K1S0L8,3082,1
K1S0L9,3082,1
K1S0M1,3082,1
K1S0M2,3082,1
K1S0M3,3082,1
K1S0M4,3082,1
K1S0M5,3082,1
K1S0M6,3082,1
K1S0M7,3082,1
K1S0M8,3082,1
K1S0M9,3082,1
K1S0N1,3082,1
K1S0N2,3082,1
K1S0N3,3082,1
K1S0N4,3082,1
K1S0N5,3083,0.07600688478525375
K1S0N5,3082,0.9239931152147463
K1S0N6,3083,1
K1S0N7,3083,0.01512811547570298
K1S0N7,3082,0.984871884524297
K1S0N8,3083,0.07293405125077562
K1S0N8,3082,0.9270659487492243
K1S0N9,3083,0.9958246660181371
K1S0N9,3082,0.0041753339818628565
K1S0P1,3083,0.005761376815360182
K1S0P1,3082,0.9942386231846398
K1S0P2,3083,0.9924633808333297
K1S0P2,3082,0.007536619166670308
K1S0P3,3083,1
K1S0P4,3083,1
K1S0P5,3083,1
K1S0P6,3083,0.9990575357085344
K1S0P6,3082,9.424642914656566e-4
K1S0P7,3082,1
K1S0P8,3082,1
K1S0P9,3083,1
K1S0R1,3083,1
K1S0R2,3083,1
K1S0R3,3083,1
K1S0R4,3083,1
K1S0R5,3083,1
K1S0R6,3083,1
K1S0R7,3083,1
K1S0R8,3083,1
K1S0R9,3083,1
K1S0S1,3083,1
K1S0S2,3083,1
K1S0S3,3083,1
K1S0S4,3083,1
K1S0S5,3083,1
K1S0S6,3083,1
K1S0S7,3083,1
K1S0S8,3083,1
K1S0S9,3083,1
K1S0T1,3083,1
K1S0T2,3083,0.673793896496965
K1S0T2,3082,0.3262061035030351
K1S0T3,3083,1
K1S0T4,3083,1
K1S0T5,3083,1
K1S0T6,3083,1
K1S0T7,3083,1
K1S0T8,3083,1
K1S0T9,3083,1
K1S0V1,3083,1
K1S0V2,3083,1
K1S0V3,3083,1
K1S0V4,3083,1
K1S0V5,3083,1
K1S0V6,3083,1
K1S0V7,3083,1
K1S0V8,3083,1
K1S0V9,3083,1
K1S0W1,3083,1
K1S0W2,3083,1
K1S0W3,3083,1
K1S0W4,3083,1
K1S0W5,3083,1
K1S0W6,3083,1
K1S0W7,3083,1
K1S0W8,3083,1
K1S0W9,3083,1
K1S0X1,3083,1
K1S0X2,3083,1
K1S0X3,3083,1
K1S0X4,3083,1
K1S0X5,3083,1
K1S0X7,3082,1
K1S0X8,3082,1
K1S0X9,3083,1
K1S0Y1,3082,1
K1S0Y2,3082,1
K1S0Y3,3082,1
K1S0Y5,3082,1
K1S0Y6,3082,1
K1S0Y7,3082,1
K1S0Y8,3082,1
K1S0Y9,3082,1
K1S0Z1,3082,1
K1S0Z2,3082,1
K1S0Z3,3082,1
K1S0Z4,3082,1
K1S0Z5,3082,1
K1S0Z6,3082,1
K1S0Z7,3082,1
K1S0Z8,3082,1
K1S0Z9,3082,1
K1S1A1,3082,1
K1S1A2,3082,1
K1S1A3,3082,1
K1S1A4,3082,1
K1S1A5,3082,1
K1S1A6,3082,1
K1S1A7,3082,1
K1S1A8,3082,1
K1S1A9,3082,1
K1S1B1,3082,1
K1S1B2,3082,1
K1S1B3,3082,1
K1S1B4,3082,1
K1S1B5,3082,1
K1S1B6,3082,1
K1S1B7,3082,1
K1S1B8,3082,1
K1S1B9,3082,1
K1S1C2,3082,1
K1S1C3,3082,1
K1S1C4,3082,1
K1S1C5,3082,1
K1S1C6,3082,1
K1S1C7,3082,1
K1S1C8,3082,1
K1S1C9,3082,1
K1S1E1,3082,1
K1S1E2,3082,1
K1S1E3,3082,1
K1S1E4,3082,1
K1S1E5,3082,1
K1S1E6,3082,1
K1S1E7,3082,1
K1S1E8,3082,1
K1S1E9,3082,1
K1S1G1,3082,1
K1S1G2,3082,1
K1S1G3,3082,1
K1S1G4,3082,1
K1S1G5,3082,1
K1S1G6,3082,1
K1S1G7,3082,1
K1S1G8,3082,1
K1S1G9,3082,1
K1S1H1,3082,1
K1S1H2,3082,1
K1S1H3,3082,1
K1S1H4,3082,1
K1S1H5,3082,1
K1S1H6,3082,1
K1S1H7,3082,1
K1S1H8,3082,1
K1S1H9,3082,1
K1S1J1,3082,1
K1S1J2,3082,1
K1S1J3,3082,1
K1S1J4,3082,1
K1S1J5,3082,1
K1S1J6,3082,1
K1S1J7,3082,1
K1S1J8,3082,1
K1S1J9,3082,1
K1S1K1,3082,1
K1S1K2,3082,1
K1S1K3,3082,1
K1S1K4,3082,1
K1S1K5,3082,1
K1S1K6,3082,1
K1S1K7,3082,1
K1S1K8,3082,1
K1S1K9,3082,1
K1S1L1,3082,1
K1S1L2,3082,1
K1S1L3,3082,1
K1S1L4,3082,1
K1S1L5,3082,1
K1S1L6,3082,1
K1S1L7,3082,1
K1S1L8,3082,1
K1S1L9,3082,1
K1S1M1,3082,1
K1S1M2,3083,0.001076023045748254
K1S1M2,3082,0.9989239769542517
K1S1M3,3083,0.00985230745873948
K1S1M3,3082,0.9901476925412606
K1S1M4,3082,1
K1S1M5,3082,1
K1S1M6,3082,1
K1S1M7,3082,1
K1S1M8,3047,1
K1S1M9,3082,1
K1S1N1,3082,1
K1S1N2,3082,1
K1S1N3,3082,1
K1S1N5,3082,1
K1S1N6,3082,1
K1S1N7,3082,1
K1S1N8,3082,1
K1S1N9,3082,1
K1S1P1,3082,1
K1S1P2,3083,0.0024748011836158287
K1S1P2,3082,0.9975251988163841
K1S1P3,3083,1
K1S1P4,3083,1
K1S1P5,3083,1
K1S1P6,3083,1
K1S1P8,3083,1
K1S1P9,3082,1
K1S1R1,3083,0.008135581875791624
K1S1R1,3082,0.9918644181242083
K1S1R2,3082,1
K1S1R3,3083,1
K1S1R4,3083,1
K1S1R5,3083,1
K1S1R6,3083,1
K1S1R7,3083,1
K1S1R8,3083,1
K1S1R9,3083,1
K1S1S1,3083,1
K1S1S2,3083,1
K1S1S3,3083,1
K1S1S4,3083,1
K1S1S5,3083,1
K1S1S6,3083,1
K1S1S7,3083,1
K1S1S8,3083,1
K1S1S9,3083,1
K1S1T1,3083,1
K1S1T2,3083,1
K1S1T3,3083,1
K1S1T4,3083,1
K1S1T5,3083,1
K1S1T6,3083,1
K1S1T7,3083,1
K1S1T8,3083,1
K1S1T9,3082,1
K1S1V1,3083,0.9514100013883808
K1S1V1,3082,0.048589998611619126
K1S1V2,3083,1
K1S1V3,3083,1
K1S1V4,3047,1
K1S1V5,3047,1
K1S1V6,3115,1
K1S1V9,3047,1
K1S1W1,3047,1
K1S1W2,3047,1
K1S1W3,3047,1
K1S1W4,3047,1
K1S1W5,3047,1
K1S1W6,3047,1
K1S1W7,3047,1
K1S1W8,3047,1
K1S1W9,3047,1
K1S1X2,3047,1
K1S1X3,3047,1
K1S1X4,3047,1
K1S1X5,3047,1
K1S1X6,3047,1
K1S1X7,3047,1
K1S1X8,3047,1
K1S1X9,3047,1
K1S1Y1,3047,1
K1S1Y2,3047,1
K1S1Y3,3047,1
K1S1Y4,3047,1
K1S1Y5,3047,1
K1S1Y6,3047,1
K1S1Y7,3047,1
K1S1Y8,3047,1
K1S1Y9,3047,1
K1S1Z1,3047,1
K1S1Z2,3047,1
K1S1Z3,3047,1
K1S1Z4,3047,1
K1S1Z5,3047,1
K1S1Z6,3047,1
K1S1Z7,3047,1
K1S1Z8,3047,1
K1S1Z9,3047,1
K1S2A1,3047,1
K1S2A2,3047,1
K1S2A3,3047,1
K1S2A4,3047,1
K1S2A5,3047,1
K1S2A6,3047,1
K1S2A7,3047,1
K1S2A8,3047,1
K1S2A9,3047,1
K1S2B1,3047,1
K1S2B2,3047,1
K1S2B3,3047,1
K1S2B4,3047,1
K1S2B5,3047,1
K1S2B6,3047,1
K1S2B7,3047,1
K1S2B8,3047,1
K1S2B9,3047,1
K1S2C2,3047,1
K1S2C3,3047,1
K1S2C4,3047,1
K1S2C5,3047,1
K1S2C6,3047,1
K1S2C7,3047,1
K1S2C8,3047,1
K1S2C9,3047,1
K1S2E1,3047,1
K1S2E2,3047,1
K1S2E4,3047,1
K1S2E5,3047,1
K1S2E7,3115,1
K1S2G1,3047,1
K1S2G2,3047,1
K1S2G3,3047,1
K1S2G4,3047,1
K1S2G5,3047,1
K1S2G6,3047,1
K1S2G7,3047,1
K1S2G8,3047,1
K1S2G9,3047,1
K1S2H1,3047,1
K1S2H2,3047,1
K1S2H3,3047,1
K1S2H4,3047,1
K1S2H5,3047,1
K1S2H6,3047,1
K1S2H7,3047,1
K1S2H8,3047,1
K1S2H9,3047,1
K1S2J1,3047,1
K1S2J2,3047,1
K1S2J3,3047,1
K1S2J4,3047,1
K1S2J5,3047,1
K1S2J6,3047,1
K1S2J7,3047,1
K1S2J8,3047,1
K1S2J9,3047,1
K1S2K1,3047,1
K1S2K2,3047,1
K1S2K3,3047,1
K1S2K4,3047,1
K1S2K5,3047,1
K1S2K6,3047,1
K1S2K7,3047,1
K1S2K8,3047,1
K1S2K9,3047,1
K1S2L1,3047,1
K1S2L2,3047,1
K1S2L3,3047,1
K1S2L4,3047,1
K1S2L5,3047,1
K1S2L6,3047,1
K1S2L7,3047,1
K1S2L8,3047,1
K1S2L9,3047,1
K1S2M1,3047,1
K1S2M2,3047,1
K1S2M3,3047,1
K1S2M4,3047,1
K1S2M5,3047,1
K1S2M6,3047,1
K1S2M7,3047,1
K1S2M8,3047,1
K1S2M9,3047,1
K1S2N1,3047,1
K1S2N2,3047,1
K1S2N3,3047,1
K1S2N4,3047,1
K1S2N5,3047,1
K1S2N6,3047,1
K1S2N7,3047,1
K1S2N8,3047,1
K1S2N9,3047,1
K1S2P1,3047,1
K1S2P2,3047,1
K1S2P3,3047,1
K1S2P4,3047,1
K1S2P5,3047,1
K1S2P6,3047,1
K1S2P7,3047,1
K1S2P8,3047,1
K1S2P9,3047,1
K1S2R1,3047,1
K1S2R2,3047,1
K1S2R3,3047,1
K1S2R4,3047,1
K1S2R5,3047,1
K1S2R6,3047,1
K1S2R7,3047,1
K1S2R8,3047,1
K1S2R9,3047,1
K1S2S1,3047,1
K1S2S2,3047,1
K1S2S3,3047,1
K1S2S4,3047,1
K1S2S5,3047,1
K1S2S6,3047,1
K1S2S7,3047,1
K1S2S8,3047,1
K1S2S9,3047,1
K1S2T1,3047,1
K1S2T2,3047,1
K1S2T3,3047,1
K1S2T4,3047,1
K1S2T5,3047,1
K1S2T6,3047,1
K1S2T8,3047,1
K1S2T9,3047,1
K1S2V1,3047,1
K1S2V2,3047,1
K1S2V3,3047,1
K1S2V4,3047,1
K1S2V5,3047,1
K1S2V6,3047,1
K1S2V7,3047,1
K1S2V8,3047,1
K1S2W1,3083,1
K1S2W2,3083,1
K1S2W3,3083,1
K1S2W4,3083,1
K1S2W5,3083,1
K1S2W6,3083,1
K1S2W7,3083,1
K1S2W8,3083,1
K1S2W9,3083,1
K1S2X1,3083,1
K1S2X2,3083,1
K1S2X3,3083,1
K1S2X4,3083,1
K1S2X5,3083,1
K1S2X6,3083,1
K1S2X7,3083,1
K1S2X8,3083,1
K1S2X9,3083,1
K1S2Y1,3083,1
K1S2Y2,3083,1
K1S2Y3,3083,1
K1S2Y4,3083,1
K1S2Y5,3083,1
K1S2Y6,3083,1
K1S2Y7,3083,1
K1S2Y8,3083,1
K1S2Y9,3083,1
K1S2Z1,3083,1
K1S2Z2,3083,1
K1S2Z3,3083,1
K1S2Z4,3083,1
K1S2Z5,3083,1
K1S2Z6,3083,1
K1S2Z7,3083,1
K1S2Z8,3083,1
K1S2Z9,3083,1
K1S3A1,3083,1
K1S3A2,3083,1
K1S3A3,3083,1
K1S3A4,3083,1
K1S3A5,3083,1
K1S3A6,3083,1
K1S3A7,3083,1
K1S3A8,3083,1
K1S3A9,3083,1
K1S3B1,3083,1
K1S3B2,3083,1
K1S3B3,3083,1
K1S3B4,3083,1
K1S3B5,3083,1
K1S3B6,3083,1
K1S3B7,3083,1
K1S3B8,3083,1
K1S3B9,3083,1
K1S3C1,3083,1
K1S3C2,3083,1
K1S3C3,3083,1
K1S3C4,3083,1
K1S3C5,3083,1
K1S3C6,3083,1
K1S3C7,3083,1
K1S3C8,3047,1
K1S3C9,3047,1
K1S3E1,3047,1
K1S3E3,3047,1
K1S3E4,3047,1
K1S3E5,3047,1
K1S3E6,3047,1
K1S3E7,3047,1
K1S3E8,3047,1
K1S3E9,3047,1
K1S3G1,3047,1
K1S3G2,3047,1
K1S3G3,3047,1
K1S3G4,3047,1
K1S3G5,3047,1
K1S3G6,3047,1
K1S3G7,3047,1
K1S3G8,3047,1
K1S3G9,3047,1
K1S3H1,3047,1
K1S3H2,3047,1
K1S3H3,3047,1
K1S3H4,3047,1
K1S3H7,3029,1
K1S3H9,3029,1
K1S3J1,3115,1
K1S3J2,3115,1
K1S3J3,3115,1
K1S3J5,3115,1
K1S3J6,3115,1
K1S3J7,3115,1
K1S3J8,3115,1
K1S3J9,3029,1
K1S3K1,3029,1
K1S3K2,3029,1
K1S3K3,3115,1
K1S3K4,3115,1
K1S3K5,3115,1
K1S3K6,3115,1
K1S3K7,3115,1
K1S3K8,3115,1
K1S3K9,3115,1
K1S3L1,3115,1
K1S3L2,3115,1
K1S3L3,3115,1
K1S3L4,3115,1
K1S3L5,3115,1
K1S3L6,3115,1
K1S3L7,3115,1
K1S3L8,3029,1
K1S3L9,3029,1
K1S3M2,3047,1
K1S3M3,3047,1
K1S3M4,3047,1
K1S3M5,3047,1
K1S3M6,3047,1
K1S3M7,3047,1
K1S3M8,3047,1
K1S3M9,3047,1
K1S3N1,3047,1
K1S3N3,3047,1
K1S3N4,3047,1
K1S3N5,3047,1
K1S3N6,3047,1
K1S3N7,3047,1
K1S3N8,3047,1
K1S3N9,3047,1
K1S3P1,3047,1
K1S3P2,3047,1
K1S3P3,3047,1
K1S3P4,3047,1
K1S3P5,3047,1
K1S3P6,3047,1
K1S3P7,3047,1
K1S3P8,3047,1
K1S3P9,3047,1
K1S3R1,3047,1
K1S3R2,3047,1
K1S3R3,3047,1
K1S3R4,3047,1
K1S3R5,3047,1
K1S3R6,3047,1
K1S3R7,3047,1
K1S3R8,3047,1
K1S3R9,3047,1
K1S3S1,3047,1
K1S3S2,3047,1
K1S3S3,3047,1
K1S3S4,3047,1
K1S3S5,3047,1
K1S3S6,3047,1
K1S3S7,3047,1
K1S3S8,3047,1
K1S3S9,3047,1
K1S3T1,3047,1
K1S3T3,3047,1
K1S3T4,3047,1
K1S3T5,3047,1
K1S3T6,3047,1
K1S3T8,3047,1
K1S3T9,3047,1
K1S3V1,3047,1
K1S3V2,3047,1
K1S3V3,3047,1
K1S3V4,3047,1
K1S3V5,3047,1
K1S3V6,3047,1
K1S3V7,3047,1
K1S3V8,3047,1
K1S3V9,3047,1
K1S3W1,3047,1
K1S3W2,3047,1
K1S3W3,3047,1
K1S3W4,3047,1
K1S3W5,3047,1
K1S3W6,3047,1
K1S3W7,3047,1
K1S3W8,3047,1
K1S3W9,3083,1
K1S3X1,3083,1
K1S3X2,3083,1
K1S3X3,3083,1
K1S3X4,3083,1
K1S3X5,3083,1
K1S3X6,3083,1
K1S3X7,3083,1
K1S3X8,3083,1
K1S3X9,3083,1
K1S3Y1,3083,1
K1S3Y2,3083,1
K1S3Y3,3083,1
K1S3Y4,3083,1
K1S3Y5,3047,1
K1S3Y6,3047,1
K1S3Y7,3047,1
K1S3Y8,3047,1
K1S3Y9,3047,1
K1S3Z1,3047,1
K1S3Z2,3047,1
K1S3Z3,3047,1
K1S3Z4,3047,1
K1S3Z5,3047,1
K1S3Z6,3047,1
K1S3Z7,3047,1
K1S3Z8,3047,1
K1S4A1,3047,1
K1S4A2,3047,1
K1S4A3,3047,1
K1S4A4,3047,1
K1S4A5,3047,1
K1S4A6,3047,1
K1S4A7,3047,1
K1S4A8,3047,1
K1S4A9,3047,1
K1S4B1,3047,1
K1S4B2,3047,1
K1S4B3,3047,1
K1S4B4,3047,1
K1S4B5,3047,1
K1S4B6,3047,1
K1S4B7,3047,1
K1S4B8,3047,1
K1S4B9,3047,1
K1S4C1,3047,1
K1S4C2,3047,1
K1S4C3,3047,1
K1S4C4,3047,1
K1S4C5,3047,1
K1S4C6,3047,1
K1S4C7,3047,1
K1S4C8,3047,1
K1S4C9,3047,1
K1S4E1,3047,1
K1S4E2,3047,1
K1S4E3,3047,1
K1S4E4,3047,1
K1S4E7,3047,1
K1S4E8,3029,1
K1S4E9,3047,1
K1S4G1,3047,1
K1S4G2,3047,1
K1S4G3,3047,1
K1S4G4,3047,1
K1S4G5,3047,1
K1S4G6,3047,1
K1S4G7,3047,1
K1S4G8,3047,1
K1S4G9,3047,1
K1S4H1,3047,1
K1S4H2,3083,1
K1S4H3,3083,1
K1S4H5,3047,1
K1S4H6,3047,1
K1S4H7,3047,1
K1S4H8,3047,1
K1S4J1,3047,1
K1S4J3,3047,1
K1S4J5,3047,1
K1S4J6,3047,1
K1S4J7,3047,1
K1S4J8,3047,1
K1S4J9,3047,1
K1S4K1,3047,1
K1S4K2,3047,1
K1S4K3,3047,1
K1S4K4,3047,1
K1S4K5,3047,1
K1S4K6,3047,1
K1S4K7,3047,1
K1S4K8,3047,1
K1S4K9,3047,1
K1S4L1,3047,1
K1S4L2,3047,1
K1S4L3,3047,1
K1S4L4,3047,1
K1S4L5,3047,1
K1S4L8,3115,1
K1S4L9,3115,1
K1S4M1,3115,1
K1S4M2,3115,1
K1S4M3,3082,1
K1S4M4,3115,1
K1S4M5,3083,1
K1S4M6,3115,1
K1S4M7,3115,1
K1S4M9,3115,1
K1S4N1,3115,1
K1S4N2,3115,1
K1S4N3,3115,1
K1S4N4,3115,1
K1S4N5,3115,1
K1S4N6,3115,1
K1S4N8,3115,1
K1S4N9,3029,1
K1S4P1,3029,1
K1S4P2,3029,1
K1S4P3,3029,1
K1S4P4,3029,1
K1S4P6,3029,1
K1S4P7,3029,1
K1S4P8,3029,1
K1S4P9,3029,1
K1S4R1,3029,1
K1S4R2,3083,1
K1S4R3,3083,1
K1S4R4,3083,1
K1S4R6,3083,1
K1S4R7,3083,1
K1S4R8,3083,1
K1S4R9,3083,1
K1S4S1,3083,1
K1S4S2,3083,1
K1S4S3,3083,1
K1S4S4,3083,1
K1S4S5,3083,1
K1S4S6,3083,1
K1S4S7,3083,1
K1S4S8,3083,1
K1S4S9,3083,1
K1S4T1,3083,1
K1S4T2,3083,1
K1S4T3,3083,1
K1S4T4,3083,1
K1S4T5,3083,1
K1S4T6,3083,1
K1S4T7,3083,1
K1S4T8,3083,1
K1S4T9,3083,1
K1S4V1,3083,1
K1S4V2,3083,1
K1S4V3,3083,1
K1S4V4,3083,1
K1S4V5,3083,1
K1S4V6,3083,1
K1S4V7,3083,1
K1S4V8,3083,1
K1S4V9,3083,1
K1S4W1,3083,1
K1S4W2,3083,1
K1S4W3,3083,1
K1S4W4,3083,1
K1S4W5,3083,1
K1S4W6,3083,1
K1S4W7,3083,1
K1S4W8,3083,1
K1S4W9,3083,1
K1S4X1,3083,1
K1S4X2,3083,1
K1S4X3,3083,1
K1S4X4,3083,1
K1S4X5,3083,1
K1S4X6,3083,1
K1S4X7,3083,1
K1S4X8,3083,1
K1S4X9,3083,1
K1S4Y1,3083,1
K1S4Y2,3083,1
K1S4Y3,3083,1
K1S4Y4,3083,1
K1S4Y5,3083,1
K1S4Y6,3083,1
K1S4Y7,3083,1
K1S4Y8,3083,1
K1S4Y9,3083,1
K1S4Z1,3083,1
K1S4Z2,3083,1
K1S4Z3,3083,1
K1S4Z4,3083,1
K1S4Z5,3083,1
K1S4Z6,3083,1
K1S4Z7,3083,1
K1S4Z8,3083,1
K1S4Z9,3083,1
K1S5A1,3083,1
K1S5A2,3083,1
K1S5A4,3047,1
K1S5A5,3029,1
K1S5A6,3082,1
K1S5A7,3047,1
K1S5B9,3047,1
K1S5C1,3082,1
K1S5C2,3047,1
K1S5C3,3083,1
K1S5C4,3083,1
K1S5C5,3083,1
K1S5C6,3083,1
K1S5C7,3083,1
K1S5C8,3083,1
K1S5C9,3083,1
K1S5E1,3083,1
K1S5E2,3047,1
K1S5E5,3029,1
K1S5E8,3047,1
K1S5G3,3047,1
K1S5G4,3083,1
K1S5G5,3082,1
K1S5G6,3047,1
K1S5G9,3047,1
K1S5H2,3082,1
K1S5H3,3082,1
K1S5H5,3047,1
K1S5H6,3047,1
K1S5H7,3082,1
K1S5J4,3047,1
K1S5J5,3047,1
K1S5J6,3082,1
K1S5J9,3047,1
K1S5K1,3082,1
K1S5K3,3047,1
K1S5K4,3047,1
K1S5K5,3047,1
K1S5K8,3082,1
K1S5K9,3082,1
K1S5L2,3082,1
K1S5L3,3082,1
K1S5L4,3047,1
K1S5L5,3082,1
K1S5L8,3047,1
K1S5L9,3082,1
K1S5M1,3082,1
K1S5M2,3082,1
K1S5M6,3083,1
K1S5M7,3047,1
K1S5M8,3083,1
K1S5M9,3083,1
K1S5N3,3047,1
K1S5N5,3047,1
K1S5N7,3029,1
K1S5N8,3083,1
K1S5P3,3082,1
K1S5P4,3082,1
K1S5P6,3082,1
K1S5P7,3082,1
K1S5P8,3082,1
K1S5R2,3083,1
K1S5R4,3083,1
K1S5R5,3115,1
K1S5R6,3083,1
K1S5R8,3083,1
K1S5R9,3083,1
K1S5S1,3083,1
K1S5S2,3083,1
K1S5S3,3083,1
K1S5S4,3082,1
K1S5S5,3082,1
K1S5S7,3047,1
K1S5T1,3083,1
K1S5T2,3047,1
K1S5T3,3047,1
K1S5T4,3047,1
K1S5T5,3029,1
K1S5T6,3115,1
K1S5T7,3047,1
K1S5T8,3082,1
K1S5V1,3047,1
K1S5V3,3029,1
K1S5V4,3083,1
K1S5V5,3029,1
K1S5V6,3082,1
K1S5V7,3082,1
K1S5V8,3082,1
K1S5V9,3082,1
K1S5W1,3082,1
K1S5W2,3082,1
K1S5W3,3047,1
K1S5W4,3115,1
K1S5W6,3082,1
K1S5W7,3047,1
K1S5W8,3082,1
K1T0A1,3044,1
K1T0A2,3041,1
K1T0A3,3044,1
K1T0A4,3044,1
K1T0A5,3044,1
K1T0A6,3044,1
K1T0A7,3044,1
K1T0A8,3044,1
K1T0A9,3044,1
K1T0B1,3044,1
K1T0B2,3044,1
K1T0B3,3044,1
K1T0B4,3011,1
K1T0B5,3011,1
K1T0B6,3011,1
K1T0B7,3011,1
K1T0B8,3011,1
K1T0B9,3011,1
K1T0C1,3011,1
K1T0C2,3011,1
K1T0C3,3011,1
K1T0C4,3041,0.20407490619634
K1T0C4,3011,0.7959250938036599
K1T0C5,3011,1
K1T0C6,3053,1
K1T0C7,3053,1
K1T0C8,3053,1
K1T0C9,3041,0.1497520961529243
K1T0C9,3011,0.8502479038470757
K1T0E1,3011,1
K1T0E2,3011,1
K1T0E4,3044,1
K1T0E5,3044,1
K1T0E6,3044,1
K1T0E7,3044,1
K1T0E8,3044,1
K1T0E9,3044,1
K1T0G1,3044,1
K1T0G2,3044,1
K1T0G3,3044,1
K1T0G4,3044,1
K1T0G5,3044,1
